IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Batting,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Mumbai Indians Innings,165,8,Ajinkya Rahane,c de Villiers b Sangwan,41.0,56,5.0,2.0,136.59
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Mumbai Indians Innings,165,8,Jean-Paul Duminy,c Karthik b Nannes,6.0,9,2.0,0.0,150.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Mumbai Indians Innings,165,8,Mohammad Ashraful,c Karthik b Sangwan,10.0,2,0.0,0.0,20.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Mumbai Indians Innings,165,8,Sachin Tendulkar,b Bhatia,41.0,46,8.0,0.0,112.2
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Mumbai Indians Innings,165,8,Sanath Jayasuriya,lbw b Nannes,1.0,0,0.0,0.0,0.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Dinesh Karthik,not out,1.0,0,0.0,0.0,0.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Amit Mishra,not out,4.0,13,1.0,1.0,325.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,AB de Villiers,c Nayar b Harbhajan Singh,6.0,6,1.0,0.0,100.0
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Gautam Gambhir,c Mohammad Ashraful b Malinga,38.0,47,7.0,0.0,123.68
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Rajat Bhatia,b Harbhajan Singh,7.0,2,0.0,0.0,28.57
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Virender Sehwag,b Harbhajan Singh,27.0,50,5.0,2.0,185.19
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,Tillakaratne Dilshan,c Shah b Harbhajan Singh,14.0,24,2.0,2.0,171.43
2009,2009-05-21,12:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Mumbai Indians, 55th match",Delhi Capitals,Mumbai Indians,Delhi Daredevils Innings,166,6,David Warner,c Mohammad Ashraful b Kulkarni,9.0,15,1.0,1.0,166.67
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Jacques Kallis,c Suman b Singh,7.0,5,0.0,0.0,71.43
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Manish Pandey,not out,73.0,114,10.0,4.0,156.16
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Roelof van der Merwe,st Gilchrist b Symonds,18.0,23,3.0,1.0,127.78
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Rahul Dravid,c Gibbs b Ojha,9.0,6,0.0,0.0,66.67
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Ross Taylor,c Singh b Ojha,4.0,1,0.0,0.0,25.0
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,170,4,Virat Kohli,not out,9.0,19,0.0,2.0,211.11
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Adam Gilchrist,c van der Merwe b Akhil,18.0,15,2.0,0.0,83.33
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Herschelle Gibbs,c Pandey b Akhil,43.0,60,3.0,4.0,139.53
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Tirumalsetti Suman,c van der Merwe b Kumble,12.0,12,1.0,0.0,100.0
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Andrew Symonds,b van der Merwe,15.0,18,1.0,1.0,120.0
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Rohit Sharma,c Kohli b Kumble,12.0,12,1.0,0.0,100.0
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Venugopal Rao,run out (Boucher/Kumar),9.0,8,0.0,0.0,88.89
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Azhar Bilakhia,not out,8.0,16,2.0,0.0,200.0
2009,2009-05-21,04:30 PM,SuperSport Park,Centurion,"Royal Challengers Bangalore vs Deccan Chargers, 56th match",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,158,6,Ryan Harris,not out,3.0,4,0.0,0.0,133.33
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Amit Mishra,run out (Gilchrist),1.0,0,0.0,0.0,0.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Pradeep Sangwan,not out,1.0,0,0.0,0.0,0.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Rajat Bhatia,c Venugopal Rao b Singh,2.0,4,1.0,0.0,200.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Dinesh Karthik,b Harris,8.0,9,0.0,1.0,112.5
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,AB de Villiers,c Gilchrist b Singh,21.0,26,0.0,2.0,123.81
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Tillakaratne Dilshan,run out (Suman/Gilchrist),51.0,65,7.0,1.0,127.45
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,David Warner,c Gibbs b Harris,1.0,0,0.0,0.0,0.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Virender Sehwag,lbw b Symonds,31.0,39,5.0,0.0,125.81
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,Gautam Gambhir,c Singh b Harris,5.0,0,0.0,0.0,0.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Delhi Daredevils Innings,153,8,,,," (b 5, lb 0, w 4, nb 1, p 0)",,,
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Herschelle Gibbs,b Nehra,2.0,0,0.0,0.0,0.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Adam Gilchrist,c Nannes b Mishra,35.0,85,10.0,5.0,242.86
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Rohit Sharma,not out,11.0,5,0.0,0.0,45.45
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Andrew Symonds,c Warner b Mishra,15.0,24,2.0,1.0,160.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Tirumalsetti Suman,not out,25.0,24,3.0,0.0,96.0
2009,2009-05-22,04:30 PM,SuperSport Park,Centurion,"Delhi Capitals vs Deccan Chargers, 1st Semi-Final",Delhi Capitals,Deccan Chargers,Deccan Chargers Innings,154,4,Azhar Bilakhia,st Karthik b Mishra,20.0,10,0.0,0.0,50.0
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,S Badrinath,not out,1.0,1,0.0,0.0,100.0
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,Jacob Oram,c Uthappa b Vinay Kumar,7.0,9,0.0,1.0,128.57
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,Suresh Raina,c Boucher b Kumar,19.0,20,1.0,1.0,105.26
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,Albie Morkel,not out,17.0,20,1.0,1.0,117.65
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,MS Dhoni,c Vinay Kumar b van der Merwe,30.0,28,0.0,0.0,93.33
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,Matthew Hayden,c Pandey b Vinay Kumar,19.0,26,2.0,1.0,136.84
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,146,5,Parthiv Patel,lbw b Kallis,27.0,36,7.0,0.0,133.33
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Ross Taylor,not out,12.0,17,0.0,2.0,141.67
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Jacques Kallis,c Patel b Gony,7.0,9,2.0,0.0,128.57
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Virat Kohli,not out,17.0,24,1.0,2.0,141.18
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Manish Pandey,b Jakati,35.0,48,7.0,0.0,137.14
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Rahul Dravid,lbw b Muralitharan,39.0,44,6.0,0.0,112.82
2009,2009-05-23,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Chennai Super Kings, 2nd Semi-Final",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,149,4,Roelof van der Merwe,b Morkel,5.0,2,0.0,0.0,40.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Venugopal Rao,c Taylor b Kumble,2.0,0,0.0,0.0,0.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Rohit Sharma,c Pandey b Kumble,23.0,24,1.0,1.0,104.35
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Tirumalsetti Suman,c Pandey b Vinay Kumar,11.0,10,1.0,0.0,90.91
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Andrew Symonds,b Kumble,21.0,33,4.0,1.0,157.14
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Herschelle Gibbs,not out,48.0,53,3.0,2.0,110.42
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Ryan Harris,not out,5.0,9,0.0,0.0,180.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Azhar Bilakhia,lbw b Vinay Kumar,7.0,6,0.0,0.0,85.71
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers Innings,143,6,Adam Gilchrist,b Kumble,3.0,0,0.0,0.0,0.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Anil Kumble,not out,1.0,1,0.0,0.0,100.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Vinay Kumar,c Harmeet Singh b Harris,8.0,8,1.0,0.0,100.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Praveen Kumar,c Singh b Ojha,3.0,2,0.0,0.0,66.67
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Robin Uthappa,not out,15.0,17,0.0,1.0,113.33
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Mark Boucher,c Gibbs b Harmeet Singh,6.0,5,1.0,0.0,83.33
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Virat Kohli,st Gilchrist b Symonds,8.0,7,1.0,0.0,87.5
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Rahul Dravid,b Harmeet Singh,13.0,9,0.0,0.0,69.23
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Ross Taylor,c Venugopal Rao b Symonds,20.0,27,3.0,1.0,135.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Roelof van der Merwe,st Gilchrist b Ojha,21.0,32,1.0,3.0,152.38
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Manish Pandey,c Gilchrist b Ojha,8.0,4,0.0,0.0,50.0
2009,2009-05-24,04:30 PM,The Wanderers Stadium,Johannesburg,"Royal Challengers Bangalore vs Deccan Chargers, Final",Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore Innings,137,9,Jacques Kallis,b Singh,17.0,15,3.0,0.0,88.24
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,S Badrinath,not out,14.0,31,3.0,2.0,221.43
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,Jacob Oram,b Pathan,10.0,13,0.0,1.0,130.0
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,Suresh Raina,c Pathan b Mota,13.0,32,2.0,3.0,246.15
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,Michael Hussey,not out,54.0,116,8.0,9.0,214.81
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,MS Dhoni,lbw b Hopes,3.0,2,0.0,0.0,66.67
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,Parthiv Patel,c Sangakkara b Lee,10.0,15,3.0,0.0,150.0
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,240,5,Matthew Hayden,b Pathan,17.0,25,4.0,1.0,147.06
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,Irfan Pathan,not out,5.0,3,0.0,0.0,60.0
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,Karan Goel,c Patel b Gony,19.0,24,2.0,1.0,126.32
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,Simon Katich,not out,17.0,21,0.0,1.0,123.53
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,Yuvraj Singh,c Amarnath b Joginder Sharma,13.0,23,1.0,2.0,176.92
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,Kumar Sangakkara,c Joginder Sharma b Muralitharan,33.0,54,5.0,2.0,163.64
2008,2008-04-19,05:00 PM,Punjab Cricket Association IS Bindra Stadium,Mohali,"Punjab Kings vs Chennai Super Kings, 2nd match",Punjab Kings,Chennai Super Kings,Kings XI Punjab Innings,207,4,James Hopes,c Joginder Sharma b Amarnath,33.0,71,10.0,3.0,215.15
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Ravindra Jadeja,b Vettori,,29,2.0,2.0,126.09
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Darren Lehmann,lbw b Maharoof,2.0,1,0.0,0.0,50.0
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Shane Watson,run out (Dhawan/Bhatia),15.0,21,4.0,0.0,140.0
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Mohammad Kaif,c Geeves b Bhatia,19.0,9,0.0,0.0,47.37
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Yusuf Pathan,run out (Manhas/Geeves),5.0,10,2.0,0.0,200.0
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Taruwar Kohli,c Manhas b McGrath,12.0,7,0.0,1.0,58.33
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Siddharth Trivedi,not out,7.0,3,0.0,0.0,42.86
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Shane Warne,b Maharoof,13.0,14,2.0,0.0,107.69
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Dinesh Salunkhe,not out,20.0,26,4.0,0.0,130.0
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Rajasthan Royals Innings,129,8,Mahesh Rawat,b Bhatia,4.0,2,0.0,0.0,50.0
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Delhi Daredevils Innings,132,1,Gautam Gambhir,not out,46.0,58,7.0,1.0,126.09
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Delhi Daredevils Innings,132,1,Shikhar Dhawan,not out,41.0,52,8.0,0.0,126.83
2008,2008-04-19,08:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Rajasthan Royals, 3rd match",Delhi Capitals,Rajasthan Royals,Delhi Daredevils Innings,132,1,Virender Sehwag,b Watson,4.0,12,3.0,0.0,300.0
2008,2008-04-20,04:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Deccan Chargers, 4th match",Kolkata Knight Riders,Deccan Chargers,Deccan Chargers Innings,110,10,Pragyan Ojha,run out (Mohammad Hafeez/Saha),0.0,0,0.0,0.0,0.0
